Date,Month,Day,Hour_Ending,Index,Value
2022-02-18 21:00:00,2,18,22,21822,0
2022-02-18 22:00:00,2,18,23,21823,0
2022-02-18 23:00:00,2,18,24,21824,0
2022-02-19 00:00:00,2,19,1,21901,0
2022-02-19 01:00:00,2,19,2,21902,0
2022-02-19 02:00:00,2,19,3,21903,0
2022-02-19 03:00:00,2,19,4,21904,0
2022-02-19 04:00:00,2,19,5,21905,0
2022-02-19 05:00:00,2,19,6,21906,0
2022-02-19 06:00:00,2,19,7,21907,0.016
2022-02-19 07:00:00,2,19,8,21908,0.702
